/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_08_06.trig+01.jpg,"{""IQimage"":{""sequence"":12154,""time"":1400854086798,""event"":[""motion""],""motionWindows"":[2],""imgjdbg"":"" 426/024:20/120/009:083/101/01/4/40/70/20/18:07/09/08:fb""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_50_01.trig+01.jpg,"{""IQimage"":{""sequence"":57403,""time"":1400856601763,""event"":[""motion""],""motionWindows"":[3],""imgjdbg"":"" 397/024:21/174/008:083/101/01/4/40/70/20/18:06/08/08:6c""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_29_17.trig-01.jpg,"{""IQimage"":{""sequence"":35009,""time"":1400855357170,""event"":[""none""],""imgjdbg"":"" 412/024:20/120/002:084/100/01/4/40/70/20/18:07/09/08:62""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_29_16.trig-02.jpg,"{""IQimage"":{""sequence"":35005,""time"":1400855356948,""event"":[""none""],""imgjdbg"":"" 412/024:20/120/002:084/100/01/4/40/70/20/18:07/09/08:62""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_05_53.trig-01.jpg,"{""IQimage"":{""sequence"":9760,""time"":1400853953469,""event"":[""none""],""imgjdbg"":"" 432/024:20/120/012:083/100/01/4/40/70/20/18:06/07/07:e7""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_46_52.trig+00.jpg,"{""IQimage"":{""sequence"":54006,""time"":1400856412942,""event"":[""motion""],""motionWindows"":[2],""imgjdbg"":"" 383/024:20/174/001:083/099/01/4/40/70/20/18:06/07/07:3f""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_08_07.trig+01.jpg,"{""IQimage"":{""sequence"":12162,""time"":1400854087273,""event"":[""motion""],""motionWindows"":[2],""imgjdbg"":"" 426/024:20/120/009:083/101/01/4/40/70/20/18:07/09/08:fb""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_06_55.trig-03.jpg,"{""IQimage"":{""sequence"":10871,""time"":1400854015512,""event"":[""none""],""imgjdbg"":"" 426/024:20/120/009:083/100/01/4/40/70/20/18:07/09/08:f4""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_05_45.trig-03.jpg,"{""IQimage"":{""sequence"":9611,""time"":1400853945212,""event"":[""none""],""imgjdbg"":"" 434/024:20/120/013:083/100/01/4/40/70/20/18:06/07/07:e1""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_08_13.trig+01.jpg,"{""IQimage"":{""sequence"":12271,""time"":1400854093308,""event"":[""motion""],""motionWindows"":[2],""imgjdbg"":"" 426/024:20/120/009:083/101/01/4/40/70/20/18:07/09/08:fb""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_51_33.trig+01.jpg,"{""IQimage"":{""sequence"":59054,""time"":1400856693573,""event"":[""motion""],""motionWindows"":[4],""imgjdbg"":"" 381/024:21/174/000:083/099/01/4/40/70/20/18:06/08/07:80""}}",
/share/Recordings/iq/00_50_1a_02_2c_be/05-23/09/09_29_15.trig+01.jpg,"{""IQimage"":{""sequence"":34977,""time"":1400855355393,""event"":[""none""],""imgjdbg"":"" 412/024:20/120/002:084/100/01/4/40/70/20/18:07/09/08:62""}}",
